pid,block,delays,score,trial_index,trial_time,clicks,n_clicks,stim_i
146,test,"[0, 0, 0, 0, 0]",50.0,17,10595.0,"[3, 8, 5, 6]",4,7
146,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.0,18,15413.0,"[7, 11, 4, 3, 12, 8, 1, 2, 6]",9,16
146,test,"[0, 0, 0, 0, 0, 0, 0]",54.0,19,9569.0,"[8, 3, 11, 12, 7, 4]",6,0
146,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",32.0,20,10232.0,"[7, 4, 12, 8, 11, 9, 10, 3]",8,19
146,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,21,9516.0,"[7, 11, 8, 12, 4, 3]",6,40
146,test,"[0, 0, 0]",42.0,22,8494.0,"[7, 12]",2,36
146,test,"[0, 0, 0, 0, 0, 0, 0]",46.0,23,9519.0,"[7, 11, 12, 8, 4, 3]",6,50
146,test,"[0, 0, 0]",48.0,24,9475.0,"[11, 8]",2,48
146,test,"[0, 0, 0, 0]",55.0,25,9555.0,"[11, 8, 3]",3,9
146,test,"[0, 0]",37.0,26,9501.0,[7],1,20
146,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,27,9472.0,"[11, 8, 3, 4, 7, 12]",6,6
146,test,"[0, 0, 0, 0]",39.0,28,8823.0,"[7, 12, 11]",3,46
146,test,"[0, 0]",53.0,29,9952.0,[7],1,28
147,training,[0],12.0,0,12977.0,[],0,58
147,training,"[0, 0, 0, 0, 0]",20.0,1,11166.0,"[1, 2, 4, 3]",4,30
147,training,"[0, 0, 0, 0]",9.0,2,9018.0,"[5, 6, 8]",3,40
147,training,"[0, 0, 0, 0, 0]",26.0,3,9080.0,"[5, 6, 7, 8]",4,37
147,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",50.0,4,10974.0,"[9, 10, 11, 12, 1, 2, 4, 3]",8,23
147,training,"[0, 0, 0, 0, 0]",26.0,5,9672.0,"[5, 6, 7, 8]",4,6
147,training,"[0, 0, 0, 0, 0, 0, 0, 0]",33.0,6,13839.0,"[5, 6, 7, 8, 9, 10, 11]",7,19
147,training,"[0, 0, 0, 0, 0, 0, 0, 0]",37.0,7,10927.0,"[5, 6, 7, 8, 9, 10, 11]",7,17
147,training,"[0, 0]",43.0,8,10540.0,[11],1,2
147,training,"[0, 0, 0, 0, 0, 0]",51.0,9,9825.0,"[7, 8, 11, 12, 4]",5,33
147,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,10,9564.0,"[3, 4, 11, 12, 7, 8]",6,5
147,test,"[0, 0, 0, 0, 0, 0]",43.0,11,9464.0,"[3, 4, 11, 12, 7]",5,59
147,test,"[0, 0]",35.0,12,9728.0,[7],1,51
147,test,"[0, 0]",53.0,13,10863.0,[7],1,28
147,test,"[0, 0]",21.0,14,9468.0,[3],1,3
147,test,"[0, 0, 0]",40.0,15,11401.0,"[3, 4]",2,47
147,test,"[0, 0, 0]",22.0,16,10441.0,"[4, 3]",2,8
147,test,"[0, 0, 0]",20.0,17,8913.0,"[4, 3]",2,7
147,test,"[0, 0]",37.0,18,10150.0,[7],1,20
147,test,"[0, 0, 0, 0]",39.0,19,8953.0,"[7, 8, 11]",3,54
147,test,"[0, 0]",53.0,20,9666.0,[4],1,44
147,test,"[0, 0, 0]",46.0,21,9529.0,"[11, 12]",2,56
147,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,22,10706.0,"[3, 4, 7, 8, 11, 12]",6,32
147,test,"[0, 0]",45.0,23,9082.0,[7],1,25
147,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,24,15928.0,"[7, 8, 11, 12, 4, 3]",6,38
147,test,"[0, 0, 0, 0, 0]",40.0,25,9050.0,"[3, 4, 11, 12]",4,36
147,test,"[0, 0, 0, 0, 0, 0]",25.0,26,14817.0,"[3, 4, 11, 12, 1]",5,57
147,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,27,11789.0,"[4, 11, 12, 3, 8, 7]",6,12
147,test,"[0, 0, 0, 0, 0, 0]",55.0,28,9958.0,"[3, 4, 11, 12, 7]",5,22
147,test,"[0, 0, 0]",28.0,29,9862.0,"[7, 8]",2,46
148,training,"[0, 0, 0, 0]",53.0,0,21186.0,"[5, 1, 9]",3,33
148,training,"[0, 0, 0, 0, 0, 0, 0]",42.0,1,22987.0,"[4, 3, 1, 7, 11, 2]",6,26
148,training,"[0, 0]",55.0,2,9986.0,[12],1,57
148,training,"[0, 0]",43.0,3,11593.0,[11],1,53
148,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12.0,4,27416.0,"[7, 11, 4, 3, 8, 12, 2, 10, 6, 1, 9, 5]",12,12
148,training,"[0, 0, 0, 0, 0]",48.0,5,11640.0,"[11, 3, 4, 7]",4,50
148,training,"[0, 0, 0, 0, 0, 0, 0]",16.0,6,12554.0,"[4, 3, 7, 11, 12, 8]",6,14
148,training,"[0, 0, 0, 0, 0, 0, 0]",48.0,7,10956.0,"[4, 3, 7, 11, 12, 8]",6,43
148,training,"[0, 0, 0, 0, 0]",52.0,8,9385.0,"[4, 3, 7, 11]",4,42
148,training,"[0, 0, 0]",48.0,9,8374.0,"[4, 3]",2,1
148,test,"[0, 0, 0, 0, 0, 0]",37.0,10,11199.0,"[4, 3, 7, 11, 12]",5,48
148,test,"[0, 0]",43.0,11,7838.0,[4],1,29
148,test,"[0, 0, 0]",46.0,12,9640.0,"[4, 3]",2,35
148,test,"[0, 0, 0, 0]",47.0,13,11437.0,"[4, 3, 7]",3,30
148,test,"[0, 0, 0, 0, 0]",50.0,14,11411.0,"[11, 4, 3, 7]",4,28
148,test,"[0, 0, 0]",40.0,15,7874.0,"[4, 3]",2,18
148,test,"[0, 0, 0, 0, 0]",38.0,16,10275.0,"[11, 7, 4, 3]",4,37
148,test,"[0, 0, 0, 0, 0, 0, 0, 0]",7.0,17,20566.0,"[4, 11, 3, 7, 12, 8, 2]",7,32
148,test,"[0, 0, 0]",56.0,18,10012.0,"[4, 3]",2,9
148,test,"[0, 0, 0, 0, 0]",36.0,19,12868.0,"[4, 3, 7, 11]",4,19
148,test,"[0, 0, 0, 0, 0]",40.0,20,9241.0,"[4, 3, 7, 11]",4,17
148,test,"[0, 0, 0, 0]",35.0,21,8698.0,"[12, 8, 7]",3,20
148,test,"[0, 0, 0, 0, 0]",44.0,22,10132.0,"[4, 3, 7, 11]",4,7
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,23,19054.0,"[4, 3, 7, 11, 12, 8, 9, 10, 5, 6]",10,36
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,24,16379.0,"[4, 3, 7, 11, 12, 8, 10, 9, 5, 6]",10,34
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.0,25,20939.0,"[4, 3, 7, 11, 12, 8, 2, 1, 10, 9, 5, 6]",12,38
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38.0,26,17653.0,"[4, 3, 7, 8, 12, 11, 9, 10, 5, 6]",10,15
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,27,14679.0,"[4, 3, 7, 8, 12, 11, 10, 9]",8,55
148,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,28,12156.0,"[4, 3, 7, 8, 12, 11]",6,13
148,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,29,24670.0,"[4, 3, 7, 8, 12, 11, 10, 9, 1, 2, 5, 6]",12,3
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11.0,0,189837.0,"[5, 1, 9, 8, 2, 7, 11, 4, 10, 12, 3]",11,14
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,1,42452.0,"[5, 1, 10, 6, 12, 11, 9, 7, 2, 4, 3, 8]",12,8
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,2,28557.0,"[2, 10, 12, 11, 5, 9, 1, 7, 6, 8, 3, 4]",12,3
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",47.0,3,28015.0,"[2, 7, 11, 10, 12, 1, 9, 4, 3, 6, 8]",11,9
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,4,24579.0,"[1, 5, 6, 7, 2, 3, 4, 10, 11, 12, 9, 8]",12,28
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,5,21870.0,"[5, 6, 7, 3, 2, 4, 1, 11, 10, 12, 8, 9]",12,26
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12.0,6,31174.0,"[1, 4, 11, 6, 8, 5, 7, 3, 2, 10, 12, 9]",12,12
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,7,33264.0,"[8, 6, 7, 5, 2, 3, 12, 10, 11, 4, 1, 9]",12,21
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.0,8,29314.0,"[5, 11, 10, 1, 9, 4, 3, 7, 6, 8, 12, 2]",12,10
149,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.0,9,20487.0,"[8, 1, 2, 3, 5, 7, 4, 11, 10, 12, 6, 9]",12,20
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38.0,10,32031.0,"[1, 2, 7, 6, 5, 3, 4, 11, 10, 12, 8, 9]",12,48
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,11,26408.0,"[1, 2, 3, 5, 7, 6, 8, 9, 4, 11, 10, 12]",12,40
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",41.0,12,21156.0,"[5, 1, 2, 4, 11, 10, 12, 6, 7, 8, 9]",11,34
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",48.0,13,16087.0,"[5, 1, 3, 7, 6, 8, 2, 4, 11, 12, 10, 9]",12,47
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,14,18689.0,"[1, 2, 3, 4, 11, 12, 9, 10, 5, 7, 6, 8]",12,18
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,15,26803.0,"[1, 2, 3, 7, 6, 5, 8, 10, 11, 4, 9, 12]",12,45
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,16,18464.0,"[1, 2, 7, 6, 5, 8, 9, 10, 11, 4, 12, 3]",12,7
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,17,14846.0,"[2, 3, 4, 1, 7, 6, 5, 10, 11, 12, 9, 8]",12,49
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.0,18,14211.0,"[1, 9, 10, 11, 6, 5, 2, 3, 4, 12, 8]",11,27
149,test,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,19,13120.0,"[5, 6, 1, 11, 10, 12, 9]",7,55
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",44.0,20,11524.0,"[9, 10, 11, 1, 7, 6, 5, 8]",8,50
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",45.0,21,52241.0,"[9, 5, 1, 2, 3, 4, 10, 11, 12]",9,58
149,test,"[0, 0, 0, 0, 0, 0]",39.0,22,13288.0,"[9, 10, 11, 1, 2]",5,53
149,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",32.0,23,12585.0,"[5, 1, 2, 3, 6, 7, 8, 9, 10, 11]",10,54
149,test,"[0, 0, 0, 0, 0, 0, 0, 0]",53.0,24,12147.0,"[11, 1, 9, 10, 5, 6, 12]",7,37
149,test,"[0, 0, 0, 0, 0, 0]",9.0,25,9610.0,"[1, 9, 11, 10, 12]",5,29
149,test,"[0, 0, 0, 0, 0, 0]",55.0,26,8614.0,"[5, 1, 2, 7, 6]",5,22
149,test,"[0, 0, 0, 0, 0, 0]",25.0,27,10616.0,"[5, 1, 2, 4, 3]",5,6
149,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,28,9380.0,"[1, 2, 7, 5, 6, 8]",6,38
149,test,"[0, 0, 0, 0, 0, 0, 0, 0]",17.0,29,10818.0,"[1, 2, 4, 11, 9, 10, 12]",7,13
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,32163.0,"[10, 6, 2, 1, 11, 4, 3, 5, 9, 12, 8, 7]",12,2
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,1,18186.0,"[1, 2, 4, 11, 3, 7, 6, 8, 5, 9, 10, 12]",12,49
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,2,40027.0,"[5, 7, 6, 8, 9, 10, 11, 4, 2, 3, 1, 12]",12,3
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,3,15513.0,"[1, 2, 3, 5, 6, 7, 8, 4, 11, 10, 9, 12]",12,11
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,4,12520.0,"[2, 1, 3, 4, 11, 10, 12, 9, 5, 6, 7, 8]",12,15
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,5,14705.0,"[2, 3, 4, 1, 7, 6, 8, 5, 9, 11, 10, 12]",12,34
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",48.0,6,11847.0,"[2, 3, 1, 4, 11, 10, 9, 12, 5, 6, 7, 8]",12,0
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,7,11515.0,"[2, 1, 3, 4, 11, 10, 9, 12, 5, 7, 6, 8]",12,4
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",48.0,8,11186.0,"[2, 1, 3, 4, 11, 10, 9, 5, 7, 6, 8, 12]",12,22
150,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14.0,9,10607.0,"[2, 1, 3, 4, 11, 10, 12, 9, 5, 7, 6, 8]",12,27
150,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,10,11323.0,"[2, 3, 1, 4, 11, 10, 9, 12, 5, 6, 7, 8]",12,18
151,training,"[0, 0, 0, 0]",-15.0,0,45264.0,"[1, 5, 9]",3,10
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",46.0,1,40788.0,"[1, 4, 2, 5, 9, 7, 8, 6]",8,7
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,2,51004.0,"[1, 9, 5, 7, 8, 6, 12, 10, 4, 2]",10,48
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",37.0,3,37795.0,"[1, 5, 9, 3, 2, 4, 8, 6, 10, 11, 12]",11,56
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,4,27855.0,"[1, 5, 9, 7, 6, 8, 10, 11, 12, 4, 2, 3]",12,49
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.0,5,35106.0,"[1, 2, 3, 4, 5, 6, 7, 8, 12, 10, 9, 11]",12,38
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,6,22741.0,"[4, 2, 3, 1, 7, 6, 8, 5, 11, 10, 12, 9]",12,26
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",48.0,7,17214.0,"[1, 2, 4, 3, 7, 6, 8, 5, 9, 10, 11, 12]",12,37
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",26.0,8,22140.0,"[4, 2, 3, 1, 7, 6, 8, 5, 9, 11, 10, 12]",12,6
151,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12.0,9,34519.0,"[2, 4, 3, 1, 7, 6, 8, 5, 12, 10, 9, 11]",12,16
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,10,24030.0,"[1, 2, 4, 3, 7, 6, 8, 5, 9, 10, 11, 12]",12,28
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34.0,11,23060.0,"[4, 2, 3, 1, 7, 6, 8, 5, 9, 10, 11, 12]",12,25
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,12,36951.0,"[4, 2, 1, 3, 7, 6, 5, 8, 9, 10, 11, 12]",12,8
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,13,46015.0,"[4, 2, 3, 1, 5, 6, 7, 8, 9, 10, 11, 12]",12,44
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.0,14,44768.0,"[9, 10, 11, 12, 1, 2, 4, 3, 7, 6, 8, 5]",12,42
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44.0,15,28335.0,"[1, 3, 2, 4, 11, 10, 9, 12, 5, 6, 7, 8]",12,57
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",26.0,16,21129.0,"[1, 2, 3, 4, 7, 6, 8, 5, 9, 10, 11, 12]",12,24
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,17,25025.0,"[4, 2, 3, 1, 5, 7, 6, 8, 9, 10, 11, 12]",12,45
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",37.0,18,30781.0,"[1, 2, 3, 12, 8, 5, 6, 7, 9, 10, 11]",11,15
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38.0,19,26935.0,"[4, 3, 7, 8, 12, 11, 2, 1, 6, 5, 9, 10]",12,1
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,20,25016.0,"[4, 3, 7, 8, 12, 11, 9, 10, 6, 2]",10,19
151,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,21,16806.0,"[4, 3, 7, 8, 12, 11, 2, 1]",8,11
151,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,22,17687.0,"[4, 3, 7, 8, 12, 11]",6,52
151,test,"[0, 0, 0, 0, 0, 0, 0]",36.0,23,17151.0,"[4, 3, 7, 8, 12, 11]",6,46
151,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,24,14121.0,"[4, 3, 7, 8, 12, 11]",6,40
151,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,25,13470.0,"[4, 3, 7, 8, 12, 11]",6,3
151,test,"[0, 0, 0, 0, 0]",52.0,26,12578.0,"[4, 3, 1, 2]",4,54
151,test,"[0, 0, 0]",46.0,27,12085.0,"[4, 3]",2,35
151,test,"[0, 0, 0, 0, 0]",50.0,28,10463.0,"[4, 3, 7, 8]",4,13
151,test,"[0, 0, 0]",50.0,29,15781.0,"[4, 3]",2,4
152,training,"[2, 2, 0, 2, 0, 0]",47.0,0,27173.0,"[10, 6, 7, 3, 8]",5,36
152,training,"[0, 0, 0, 3, 0, 0]",51.0,1,14900.0,"[7, 8, 11, 2, 4]",5,33
152,training,"[0, 2, 0, 2, 2, 2]",35.0,2,17395.0,"[3, 10, 4, 11, 7]",5,19
152,training,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0]",12.0,3,19799.0,"[7, 8, 3, 4, 11, 12, 1, 6, 2, 10]",10,14
152,training,"[0, 0, 2, 2, 0, 0, 5]",24.0,4,19828.0,"[4, 8, 10, 3, 11, 12]",6,45
152,training,"[0, 0, 0, 0, 0, 0]",33.0,5,9937.0,"[3, 7, 8, 11, 4]",5,52
152,training,"[0, 0, 0]",52.0,6,9697.0,"[4, 11]",2,51
152,training,"[0, 0, 0]",36.0,7,8759.0,"[12, 7]",2,20
152,training,"[0, 2, 3, 0, 0, 0, 5]",18.0,8,18993.0,"[3, 10, 12, 8, 7, 4]",6,53
152,training,"[0, 0, 0, 0]",41.0,9,11079.0,"[7, 4, 11]",3,17
152,test,"[0, 0, 0, 0, 0]",38.0,10,8484.0,"[3, 7, 8, 4]",4,47
152,test,"[0, 0]",47.0,11,11387.0,[11],1,7
152,test,"[0, 0, 0, 0, 0, 0]",43.0,12,11163.0,"[7, 3, 4, 11, 12]",5,8
152,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6.0,13,13198.0,"[7, 3, 8, 4, 11, 12, 2, 6, 10, 5, 1, 9]",12,16
152,test,"[0, 0, 0, 0, 0, 0]",45.0,14,9616.0,"[11, 4, 3, 7, 8]",5,48
152,test,"[0, 0]",37.0,15,10837.0,[12],1,24
152,test,"[0, 0]",41.0,16,9177.0,[3],1,25
152,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,17,9453.0,"[8, 4, 11, 12, 3, 7]",6,28
152,test,"[0, 0]",43.0,18,9426.0,[8],1,29
152,test,"[0, 0]",53.0,19,9430.0,[11],1,58
152,test,"[0, 0, 0]",44.0,20,9635.0,"[4, 3]",2,39
152,test,"[0, 0, 0, 0]",49.0,21,9701.0,"[12, 3, 7]",3,50
152,test,"[0, 0, 0, 0, 0, 0]",55.0,22,8827.0,"[8, 11, 4, 12, 7]",5,22
152,test,"[0, 0, 0, 0]",53.0,23,9594.0,"[8, 7, 11]",3,4
152,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21.0,24,11184.0,"[12, 7, 11, 4, 3, 8, 10, 2, 6]",9,55
152,test,"[0, 0, 0]",56.0,25,8328.0,"[7, 3]",2,23
152,test,"[0, 0, 0, 0, 0]",56.0,26,7844.0,"[2, 3, 10, 4]",4,0
152,test,"[0, 0, 0, 0]",45.0,27,9235.0,"[7, 4, 11]",3,40
152,test,"[0, 0, 0]",46.0,28,9299.0,"[8, 3]",2,26
152,test,"[0, 0, 0]",40.0,29,8370.0,"[7, 8]",2,15
153,training,[],26.0,0,19322.0,"[5, 6, 7, 8]",4,13
153,training,[],46.0,1,22033.0,"[9, 10, 11, 12, 1, 2, 4, 3]",8,44
153,training,[],28.0,2,28967.0,"[5, 6, 7, 8, 4, 3, 2, 11, 10, 9]",10,6
153,training,[],33.0,3,28419.0,"[7, 8, 3, 4, 11, 10, 9, 5, 6, 1, 2]",11,2
153,training,[],22.0,4,26515.0,"[8, 7, 3, 4, 11, 12, 2, 1]",8,11
153,training,[],33.0,5,19556.0,"[8, 7, 3, 4, 11, 10, 9]",7,19
153,training,[],39.0,6,19585.0,"[8, 6, 5]",3,15
153,training,[],19.0,7,27038.0,"[11, 12, 8, 7, 3, 4, 10, 9, 6, 5, 2]",11,32
153,training,[],45.0,8,13085.0,"[11, 4, 7, 6, 5]",5,30
153,training,[],42.0,9,15993.0,"[7, 3, 11, 12, 9, 10]",6,56
153,test,[],16.0,10,25875.0,"[3, 7, 8, 11, 4, 12, 9, 10, 1, 2]",10,27
153,test,[],12.0,11,27952.0,"[3, 11, 7, 8, 12, 4, 1, 5, 6, 2]",10,14
153,test,[],41.0,12,9839.0,"[7, 6, 5]",3,34
153,test,[],39.0,13,11716.0,"[7, 3, 11, 10, 9]",5,53
153,test,[],42.0,14,17062.0,"[4, 7, 11, 12, 8, 3, 2, 1]",8,1
153,test,[],54.0,15,16733.0,"[3, 11, 7, 8, 12, 4]",6,0
153,test,[],55.0,16,9907.0,[4],1,54
153,test,[],18.0,17,18268.0,"[4, 7, 11, 3, 8, 12]",6,12
153,test,[],46.0,18,10655.0,"[4, 7]",2,59
153,test,[],24.0,19,15406.0,"[7, 11, 3, 4, 8, 12]",6,45
153,test,[],48.0,20,11383.0,"[11, 4, 7, 8]",4,36
153,test,[],49.0,21,9861.0,[8],1,48
153,test,[],33.0,22,15326.0,"[8, 3, 11, 4, 12]",5,24
153,test,[],47.0,23,9349.0,[11],1,40
153,test,[],57.0,24,8983.0,[3],1,9
153,test,[],40.0,25,16595.0,"[4, 7, 8, 12, 11, 3]",6,39
153,test,[],42.0,26,15119.0,"[4, 11, 7, 8, 12, 3]",6,26
153,test,[],45.0,27,9610.0,"[3, 7, 11]",3,7
153,test,[],49.0,28,14049.0,"[7, 8, 11, 3, 4]",5,21
153,test,[],41.0,29,7564.0,[3],1,18
154,training,[],12.0,0,24727.0,"[5, 6, 8, 7, 1, 2, 4, 3, 9, 10, 12, 11]",12,12
154,training,[],43.0,1,17381.0,"[9, 5, 1, 4, 3, 11, 12, 8, 7]",9,50
154,training,[],40.0,2,12722.0,"[9, 1, 5, 8, 7, 3]",6,39
154,training,[],32.0,3,10299.0,"[9, 1, 5, 8, 11, 12]",6,5
154,training,[],34.0,4,9963.0,"[9, 1, 5, 8, 7, 3, 4, 11]",8,46
154,training,[],39.0,5,9375.0,"[9, 1, 5, 8, 7, 3, 4, 11, 12]",9,8
154,training,[],44.0,6,8948.0,"[9, 1, 5, 8, 3, 4]",6,48
154,training,[],32.0,7,13069.0,"[9, 1, 5, 8, 7, 3, 4, 11]",8,19
154,training,[],44.0,8,9725.0,"[9, 11, 12, 8]",4,59
154,training,[],50.0,9,9943.0,"[8, 7, 3, 4, 11, 12]",6,57
154,test,[],45.0,10,10918.0,[12],1,21
154,test,[],52.0,11,7556.0,"[12, 11]",2,58
154,test,[],40.0,12,7638.0,"[4, 3]",2,18
154,test,[],38.0,13,10812.0,"[3, 4, 12, 8, 7, 11]",6,53
154,test,[],55.0,14,7835.0,"[12, 11, 4, 3, 7]",5,22
154,test,[],24.0,15,9258.0,"[7, 4, 3, 12, 11, 8]",6,45
154,test,[],50.0,16,10908.0,"[11, 12, 8, 7]",4,28
154,test,[],52.0,17,8579.0,"[7, 4]",2,44
154,test,[],14.0,18,10087.0,"[4, 11, 12, 8, 7, 3]",6,38
154,test,[],51.0,19,8667.0,[8],1,36
154,test,[],16.0,20,10521.0,"[4, 3, 12, 11, 8, 7]",6,14
154,test,[],49.0,21,9699.0,"[8, 4, 3, 12, 11]",5,51
154,test,[],18.0,22,8757.0,"[8, 7, 3, 4, 11, 12]",6,31
154,test,[],34.0,23,9468.0,"[7, 3, 4, 12]",4,24
154,test,[],42.0,24,8451.0,"[8, 7]",2,34
154,test,[],43.0,25,8408.0,[4],1,29
154,test,[],24.0,26,9595.0,"[11, 12, 8, 7, 3, 4]",6,11
154,test,[],47.0,27,9433.0,[12],1,7
154,test,[],46.0,28,8367.0,"[12, 11]",2,40
154,test,[],24.0,29,8960.0,"[7, 3, 4, 8, 12, 11]",6,55
155,training,[],48.0,0,16590.0,[],0,15
155,training,[],-34.0,1,106029.0,[],0,22
155,training,[],39.0,2,28939.0,"[8, 7, 3]",3,37
155,training,[],31.0,3,13811.0,"[9, 1, 5, 3, 4, 11, 12]",7,24
155,training,[],53.0,4,10058.0,"[9, 1, 5, 8, 7, 3, 4]",7,0
155,training,[],34.0,5,9083.0,"[4, 1, 9, 5]",4,52
155,training,[],42.0,6,9281.0,"[4, 11]",2,17
155,training,[],36.0,7,9402.0,"[12, 8, 7, 3, 4, 11]",6,46
